uid,total_interaction,active_days,user_lifetime_days,avg_rating,rating_std,category_div,unique_app,churn
CSlrcgTIsgVmXmkZ,5,5,686,3.8,1.6431676725154984,5,5,1
CSm6tn7iMclGfey8,23,23,1926,2.9130434782608696,1.5049326012773303,16,23,0
CSt9udsi4FEMhreX,110,109,3025,3.190909090909091,1.5825624010217125,33,109,0
CT2rFN5K3JaXvW1z,8,8,2496,3.25,1.5811388300841898,8,8,1
CTEJH88s1e5jyYB3,5,5,2554,2.8,1.3038404810405297,4,5,1
CTY6Bxt2i2BAbvZV,38,37,2309,3.3947368421052633,1.669106795997132,18,38,0
CTkcRvGoE5yz5mrQ,22,22,2024,3.5454545454545454,1.5345938729769368,11,22,1
CTnyQKiALcHcYR2F,7,7,490,3.0,1.5275252316519468,7,7,0
CUBKIPu7jBfU7yga,8,8,1591,4.375,1.4078859531733587,8,8,0
CUHMFqGBi9RdSN3F,5,5,2644,3.6,0.8944271909999159,5,5,1
CUPJW3lCUXQz8q9q,6,6,1435,3.6666666666666665,1.505545305418162,5,6,0
CUam7twCsRG0A5EI,6,6,898,2.8333333333333335,1.7224014243685084,5,6,1
CUeNfBLEU6RL52Cq,123,119,2581,3.3333333333333335,1.5131482036928166,41,121,0
CUl9MPpzj5ixVC3Z,5,5,2413,4.4,0.8944271909999159,5,5,0
CUndxpuJBMAhbVip,13,13,1184,3.4615384615384617,1.5063966175050874,11,13,0
CUsMzpL6IWqms017,7,7,999,1.4285714285714286,0.5345224838248488,7,7,1
CUsm56pOqIVplDr2,19,19,3076,3.4210526315789473,1.5389675281277313,16,19,0
CUxCJecta5HisYR7,19,19,2583,3.473684210526316,1.3891812557774845,17,19,0
CV6grUDheF2Zq5oS,8,8,1527,2.625,1.3024701806293193,8,8,1
CV8CjKyc5PG0eDZP,8,8,2116,3.75,1.48804761828569,7,8,1
CVESu71k7s9O5U6X,5,5,1913,1.4,0.8944271909999159,5,5,0
CVK9Sr9zuQ4CurZ9,71,68,2585,3.3380281690140845,1.647020356989563,28,71,0
CVN0MsqcgdQsIRpU,148,142,3184,2.9594594594594597,1.5336514534463848,41,148,0
CVOdBTdxbMFhZbKU,184,171,3384,3.385869565217391,1.5250248781802422,42,182,0
CVeXzR64itHXFzvo,8,8,1954,3.375,1.407885953173359,6,8,1
CVgRmiuwAVsCQGIq,7,7,1104,3.5714285714285716,1.2724180205607034,5,7,1
CVmwRBUd7ZZ20Pkd,7,7,2453,3.7142857142857144,1.3801311186847085,6,7,1
CVsnMORxGITqoubC,6,6,1515,4.166666666666667,0.983192080250175,6,6,1
CWPuLEgXe0eJhQLc,6,6,3266,4.333333333333333,1.2110601416389966,5,6,1
CWXciQE90N32Jijh,58,57,3002,3.3275862068965516,1.5937149697228463,34,58,0
CWdhaqUy6kvkBbTf,8,8,2473,2.875,1.7268882005337975,8,8,1
CWqfb0sEeOwjT8Il,6,6,816,2.3333333333333335,1.7511900715418263,6,6,0
CWyRXSxFRtqUw7bC,6,6,840,3.3333333333333335,1.632993161855452,6,6,1
CX162b9tgIp9L4hO,5,5,1217,3.4,1.6733200530681511,4,5,0
CXCiicpCUD27pTJM,5,5,1007,3.8,1.7888543819998317,4,5,1
CXM8FkYqU3Yduup6,8,8,1760,4.375,1.0606601717798212,7,8,1
CXNAbcqU9JRt9fFp,136,126,3002,3.235294117647059,1.5359171183158002,36,134,0
CXTptv35FcLi9VaL,54,52,2912,3.111111111111111,1.5254651832005977,25,54,0
CXV5T1pi3NH5waXr,12,12,2655,2.8333333333333335,1.5859229221975182,11,12,1
CXVPfgbYICAcwDhy,8,8,881,3.0,1.7728105208558367,8,8,1
CXWRl1DHorRxzDSL,9,9,2174,3.3333333333333335,1.5,7,9,1
CXZVPKL744k6k1JP,67,62,2306,3.417910447761194,1.4786280878442415,30,66,0
CXZzgcE8tfoedF7n,17,17,1918,3.0,1.4999999999999998,14,17,1
CXlax7l8oHmhkC9S,8,8,455,3.25,1.6690459207925603,7,8,1
CXmGdkeKllmncgAg,5,5,2518,3.2,1.4832396974191326,5,5,1
CXvfiX3xhRLAcCYs,7,7,1000,3.4285714285714284,1.6183471874253743,5,7,0
CXxUxAS0QpHDv51A,6,6,886,3.8333333333333335,1.834847859269718,5,6,1
CXymf3NTwChuX1Kg,5,5,1749,2.4,1.6733200530681511,3,5,1
CY00rDhnlWK9WuBb,5,5,1498,2.4,1.949358868961793,4,5,0
CY50bpmTZrxFsc2P,8,8,331,3.625,1.407885953173359,8,8,1
CYAceobffxPY4mf4,6,6,773,3.1666666666666665,2.041241452319315,5,6,0
CYBxnbr1na7ZL2ur,6,6,1005,4.166666666666667,1.169045194450012,5,6,0
CYKbqlL3HXS3JVlS,6,6,917,3.0,1.2649110640673518,6,6,0
CYReP58flzfImhOP,24,24,2118,3.2083333333333335,1.5030162910010298,18,24,0
CYSEiHbUNBmDYOUN,7,7,576,3.0,1.9148542155126762,6,7,0
CYeH1SI2Es2nBn2e,21,21,2200,3.380952380952381,1.5644868320376004,17,21,0
CYkQpaP00lzfZyHF,11,11,1174,3.727272727272727,1.6787441193290351,10,11,0
CYmaAHcmJmc51a2m,19,19,1233,3.6315789473684212,1.5709348354753423,14,19,0
CYoLNwHgu41xgvKD,6,6,558,2.8333333333333335,1.3291601358251257,5,6,1
CYpVWwXCMHMVkiyg,5,5,2810,3.4,1.6733200530681511,4,5,1
CZ8SGrYte0MQdfnX,10,10,1488,3.2,1.6193277068654826,9,10,0
CZEZ83PCkWYL3wwv,7,7,2282,3.857142857142857,1.4638501094227998,7,7,1
CZUPVaAZe6259z86,8,8,626,3.375,1.9955307206712847,7,8,0
CZeCqkJscyLSyTc8,6,6,1268,3.5,1.224744871391589,6,6,1
CZelZaAEhHImceKJ,5,5,762,3.2,1.6431676725154984,5,5,1
CZfLH00yRUZoEH9V,9,9,2046,2.5555555555555554,1.740051084818425,7,9,0
CZkcnZ7vLvA8mOX7,102,93,3254,3.4411764705882355,1.4930434689696628,36,101,0
CZkiXVB1KAAPSNZ2,7,7,1093,3.4285714285714284,1.7182493859684491,7,7,0
CZwKUeuHYMnvZxoq,6,6,918,2.6666666666666665,1.632993161855452,5,6,1
CZy4p81Fp15XOapn,5,5,1053,4.0,1.7320508075688772,5,5,1
Ca1OEJniQAQJR0jX,9,9,2186,3.2222222222222223,1.7873008824606014,9,9,1
CaDurFfzh53YtYNE,125,116,2710,3.272,1.593211404881713,41,124,0
CaTRIeqNhvfzvASe,8,8,1136,2.25,1.4880476182856899,6,8,1
CahrIDwF0ZqOatsu,10,9,1386,2.6,1.7126976771553504,6,10,1
CalJAaeUCYrUp4Yb,10,10,1989,3.0,1.4142135623730951,9,10,0
CaqidQZwEvFW1bci,170,153,2648,3.111764705882353,1.5401461365155826,40,167,0
Casvo8thcnDG0wPa,5,5,937,4.2,1.7888543819998317,4,5,0
CawklrwyXiekqLVR,7,7,1665,3.0,1.5275252316519465,6,7,0
CazMgBNSGQEnA3F7,5,5,1018,3.4,1.140175425099138,4,5,1
Cb7o57VlIXAckgjz,32,31,2828,3.46875,1.502350309219825,18,31,0
Cb7puasxLchm4tcY,19,19,1276,3.0526315789473686,1.5802139169719436,16,19,0
CbHHacKmsvVc2ZHF,7,7,1610,3.2857142857142856,2.138089935299395,6,7,0
CbKwfL8F8fGHH0ti,188,172,2715,3.230366492146597,1.5523562300504927,42,185,0
CbPmRThiIa5wMBwl,5,5,1113,3.0,1.5811388300841898,5,5,0
CbSzZhP9pATrsWPd,167,151,3310,3.305389221556886,1.5316444224266272,40,162,0
CbWoI3MPlqJDX7bJ,8,8,1771,2.875,1.8850918886280925,6,8,1
CbX17jzfC1lRLItu,182,158,3348,3.21978021978022,1.5683485194629438,42,180,0
Cbe6wrLMY7mIgyvL,34,34,2249,3.676470588235294,1.4082137457269013,23,34,0
Cc5TtMhhO7zJy8nb,30,30,2315,3.3333333333333335,1.5610194134588469,21,29,0
Cc8AK3p3dJjqHd9Z,7,7,952,4.285714285714286,1.1126972805283735,6,7,1
CcEgXEDnn4AN1Urv,18,18,2245,3.4444444444444446,1.6169041669088866,12,18,0
CcGY0UUdJ7fVpoyk,21,21,1842,3.9047619047619047,1.0442586798663398,14,21,0
CcKcqjdPl4ydjpeJ,5,5,873,2.8,1.0954451150103324,4,5,0
CcNyn2G1MT7FVsNa,6,6,936,4.5,1.224744871391589,5,6,0
CcOpA8JAXy6iFVkV,68,66,3226,3.161764705882353,1.579819507144295,30,68,0
CcXbaZPBDsn5C0Yq,70,66,3215,2.9571428571428573,1.5551290946526581,32,70,0
CcbFfH94VcNraNE7,164,146,3106,3.292682926829268,1.5065322377932704,37,161,0
CcdTQaWRjOZRFfbV,62,60,2969,3.403225806451613,1.6241989442400981,32,62,0
CcxUCZ2YvTb3zNpu,103,97,2031,3.262135922330097,1.5839957234576834,33,102,0
Ccz94ueQaJNSrwYq,11,11,3197,4.454545454545454,0.6875516509523287,11,11,1
Cd2qw0RgNQaM56Zx,5,5,1147,4.2,1.0954451150103321,5,5,1
Cd4NBfo1rmr3nyRy,19,19,1636,3.3684210526315788,1.5709348354753425,12,19,0
Cd7VO8FXyaQocjXA,116,114,3048,3.25,1.520154454395142,35,115,0
CdAo3bVgjrSV47QI,5,5,1394,2.8,1.6431676725154982,5,5,1
CdFf8hqiNlmZs39W,5,5,888,2.4,0.8944271909999159,5,5,1
CdOPWjlJ67wbCZQe,165,151,2289,3.278787878787879,1.5872505711014684,40,164,0
CdQKFf65GhVAcjVJ,23,23,2697,3.0869565217391304,1.7032867552913658,17,23,0
CdVex2kSWUe6i0hT,12,12,916,3.1666666666666665,1.80067327475704,9,12,0
CdkUK3K5CNeKvryQ,5,5,653,1.6,0.5477225575051661,5,5,0
CdmtJvbcywL1tSIC,6,6,3293,3.8333333333333335,0.752772652709081,5,6,1
Cdpid2aV6iBFViSk,12,12,822,3.25,1.764549903980152,9,12,1
CdzcFoBpMyvlaXSP,8,8,3384,3.375,1.4078859531733587,7,8,0
Cdzhj9bepXGGLkoe,6,6,1089,2.5,1.378404875209022,5,6,1
Cdzw73SnDDSYj545,188,172,2303,3.2613065326633164,1.5737943281704099,38,185,0
Ce8sxwU7LfRQ0LSv,7,7,1129,4.142857142857143,1.2149857925879117,7,7,1
CeDkhQtIfxOosiEY,115,110,2564,3.2695652173913046,1.517857094782993,35,115,0
CeGIDc8FtUNwuwwE,8,8,1684,2.875,1.807721533549109,8,8,1
CeM6GJVe1cVVg7ST,96,92,2994,3.5104166666666665,1.5355080878065408,32,96,0
CePFgk5RTDQa3gPz,6,6,2136,2.3333333333333335,1.632993161855452,6,6,1
CeUkBDfEBky1yU8X,7,7,702,4.428571428571429,0.7867957924694432,7,7,1
CepClZv4w8W9SrtO,14,14,1538,2.9285714285714284,1.8171950369175573,10,14,0
CerJ2iW8rOn4jumv,148,137,2651,3.2432432432432434,1.505642998319791,39,146,0
Cez3Y860F5JjLsb6,188,172,2662,3.308457711442786,1.5311362151855517,42,185,0
Cf1yL7uv1y8B25Hi,6,6,2719,3.0,1.8973665961010275,6,6,0
CfEkMa2x7JEF3wNv,16,16,1912,3.25,1.3416407864998736,13,16,1
CfHOZn0dQtN2HJJh,7,7,1125,3.4285714285714284,1.3972762620115438,7,7,1
CfQHj1h2Q3oNXSV6,188,172,3287,3.2955665024630543,1.5483399124277957,42,185,0
CfbGZmTyRQyEYi5D,5,5,2222,4.6,0.5477225575051661,5,5,0
Cfe1PtQLJH7Itc2j,5,5,940,2.4,1.51657508881031,4,5,1
CfhPjRY1FZH29BwR,5,5,1292,2.6,1.816590212458495,5,5,1
CfobJbqSoSaN3YPi,7,7,839,4.142857142857143,1.4638501094227998,6,7,0
Cg1cXevePOMHCVKK,6,6,1773,3.1666666666666665,1.7224014243685084,6,6,1
Cg38O10Zge81V9HW,8,8,1819,3.25,1.5811388300841898,7,8,0
Cg3LaWMg2wKV9ETN,5,5,1168,3.0,1.5811388300841898,5,5,0
Cg5NvohLuE8msxJu,9,9,2037,3.7777777777777777,0.8333333333333334,7,9,1
Cg94yPsMiuImRtCg,51,50,2791,3.3333333333333335,1.4094916341243984,26,50,0
CgDFHbJgPgMWUrwY,9,9,2486,3.111111111111111,1.4529663145135578,7,9,1
CgVyiWpswOu8Lzh5,19,19,2113,3.263157894736842,1.4848159355870005,17,19,0
CgeQqQgKnkVS2OjJ,5,5,817,3.0,1.5811388300841898,4,5,1
CgkWTqaLxH9hXWis,12,12,1040,3.1666666666666665,1.6422453217986943,10,12,0
CgrQQPdAiAO6sDA5,7,7,946,3.4285714285714284,1.3972762620115438,7,7,1
ChUkZruy51ThdwOO,37,36,2175,3.108108108108108,1.6796789339993885,22,37,0
ChUmlW6JzCbqFJgX,7,7,1296,3.2857142857142856,1.4960264830861913,7,7,0
ChWNQuYarqdP7QFu,6,6,390,4.0,1.0954451150103324,5,6,1
ChauBejGX5Jciz7z,5,5,771,3.2,1.4832396974191326,5,5,1
ChsSIehrXZluvska,7,7,1567,2.857142857142857,1.6761634196950517,5,7,1
ChtXURt0iToNEJOO,155,148,2882,3.1483870967741936,1.5238090874178962,40,154,0
Ci0wbSVy0onivqcQ,6,6,992,2.6666666666666665,1.8618986725025255,4,6,1
CiFEFRvoKy3I9Fpo,6,6,993,3.3333333333333335,1.5055453054181622,5,6,1
CiLwKe6HEhnn2HJQ,6,6,2768,3.5,1.6431676725154984,6,6,1
CiOGUxXM9s63Qv9M,5,5,762,3.2,1.6431676725154984,5,5,1
CiP2kCTEe5RpDWkZ,7,7,1662,3.2857142857142856,1.2535663410560174,6,7,1
CiVRegNKsDPJSqhn,18,18,2643,3.611111111111111,1.3779306261410682,14,18,0
CicWz1lCLvOXmRA9,7,7,536,4.714285714285714,0.48795003647426666,7,7,1
Ciiq1it4I4pkARqE,9,9,1266,3.4444444444444446,1.740051084818425,9,9,0
Cinas1XHZWS4yE3R,31,31,1940,3.4516129032258065,1.5671355967160672,19,31,0
CinhYAmUoqBGxc2O,6,6,744,3.5,1.0488088481701516,5,6,1
CiocFRTydUpOs6nS,5,5,836,4.4,0.547722557505166,5,5,0
CisktNpoXpGpFt4G,11,11,1646,3.090909090909091,1.8140862964338522,10,11,1
CiwTYadZ3tUN0hzH,6,6,1971,4.0,1.0954451150103321,6,6,1
Cj2J5sR2XFfwQUtv,11,11,1623,4.0,1.4142135623730951,8,10,1
Cj7TzC40SH3Vfkeh,9,9,1400,4.0,0.8660254037844386,8,9,1
CjDotoPv1jbpxE3L,6,6,806,2.8333333333333335,1.7224014243685084,6,6,1
CjH9DWhiWLnMra43,10,10,1169,3.6,1.3498971154211057,10,10,0
CjKeJrDiHXcE3Sdy,69,67,3084,3.4927536231884058,1.5682810785528762,31,68,0
CjONboKpn72wgz4K,30,29,2810,3.1,1.6887048699909153,21,30,1
CjRhJeue2ZRY9aV4,9,9,1429,3.5555555555555554,1.6666666666666665,8,9,1
CjSjn5Cw2lryPrno,7,7,802,3.2857142857142856,1.4960264830861913,6,7,1
CjZIRCkDCRE2Es2F,45,43,2301,3.488888888888889,1.3918957350943126,24,43,0
Cjhb0dVQXcRo9iXa,7,7,1252,3.142857142857143,1.7728105208558365,7,7,1
CjnvLrl02db3Hz66,6,6,1225,3.3333333333333335,1.8618986725025255,5,6,0
CjvLIQ42FtGu9brn,9,9,1671,3.7777777777777777,1.481365736219265,9,9,0
Ck5TyfHjyJY13gJQ,10,10,1365,3.2,1.3984117975602022,9,10,1
Ck9lEMXKnieyjPxZ,5,5,882,3.2,1.6431676725154984,5,5,1
CkHY4GIKLgpZm43I,39,39,1988,3.4615384615384617,1.5016859620922542,27,39,0
CkIEfLek2wTRPvXo,81,74,3297,3.4814814814814814,1.4063348739819324,34,80,0
CkPEpRbDvks3sM7P,7,7,1478,3.142857142857143,2.0354009783964297,6,7,0
CkSO4rzgj2cjKDt9,8,8,1390,4.125,1.457737973711325,8,8,1
CkSz9PMlsEN8o3OI,5,5,2062,2.0,1.224744871391589,4,5,0
CkVm9UtspnIZgWsi,9,9,1068,4.222222222222222,0.97182531580755,8,9,0
CkbUDdC4JbrjrCYC,5,5,585,2.4,1.6733200530681511,4,5,1
Ckpm2WfjnbNc7gLu,7,7,2117,3.2857142857142856,1.7043362064926935,7,7,1
CktGryV7pv9FGNZE,7,7,1228,3.5714285714285716,1.618347187425374,7,7,0
CkvjYzxSvsSfSu4L,11,11,954,2.909090909090909,1.3751033019046572,9,11,0
Cl2p57Wp6ipCO7lq,6,6,483,3.8333333333333335,1.4719601443879744,6,6,1
Cl5ZB4NbYI52V9UG,7,7,771,2.4285714285714284,1.618347187425374,6,7,0
Cl6rHeGfiHPe82IK,49,48,2200,3.163265306122449,1.5457864607742315,28,48,0
ClFYFwy2SCjTmpxx,8,8,2080,2.875,1.3562026818605375,7,8,1
ClK4sCLLYEBofOzI,5,5,238,3.2,1.7888543819998317,5,5,0
ClPmUDZmCBJNy6rP,6,6,2917,4.166666666666667,0.983192080250175,6,6,1
ClQMlHcM6Ev7eiPM,165,153,2851,3.4242424242424243,1.5228003534547434,38,164,0
ClQXlKmJWFYevCpq,6,6,1692,2.3333333333333335,1.632993161855452,6,6,1
ClTjr7lb212z7A94,6,6,2404,3.0,1.5491933384829668,6,6,1
ClbAqUhJpQWYUQxc,5,5,577,3.0,1.8708286933869707,5,5,1
ClfQKiq2iZABLFDj,16,16,3269,2.8125,1.558578412100805,13,16,0
ClnwAWeug4W0paTI,6,6,2986,3.0,1.8973665961010275,5,6,0
Cm4iw5MitOElXbc1,10,10,937,4.3,1.2516655570345725,9,10,1
CmDLjp0furp0jXcW,129,124,2722,3.0930232558139537,1.4970902009456355,39,128,0
CmP15t6AXQwjPqDi,9,9,1850,4.222222222222222,0.8333333333333334,7,9,0
CmVYp0BQVt36GIU7,9,9,1996,3.4444444444444446,1.5898986690282428,9,9,1
CmgIsHpqpuxEBGdL,6,6,862,2.6666666666666665,1.9663841605003503,5,6,0
CmnmDqSCFMBjPMpE,8,8,2298,3.375,1.995530720671285,8,8,0
CmpHM7FgRXNdZaEK,18,18,2045,2.7777777777777777,1.6289858106324409,14,18,0
Cmq0Ya5K7VA6Lw6m,7,7,787,3.5714285714285716,1.8126539343499313,6,7,0
Cmwjep2ymlU3Ptf6,185,164,2886,3.1783783783783783,1.5342352462495157,40,185,0
CmzffpilHgbuXSKX,21,21,1986,2.8095238095238093,1.5368489717290903,15,21,0
CnFC1EOYghruQPfL,49,49,2258,3.2448979591836733,1.4365846686513406,25,48,0
CnIWYFIEf9D08OOI,58,56,2135,3.2413793103448274,1.5594684747614989,28,58,0
CnKaiMCYO3fYZMSL,9,9,2011,3.7777777777777777,1.3944333775567925,7,9,1
CnQvw3OX4whw9cm6,5,5,914,3.2,2.04939015319192,5,5,0
Cni5sfXfy5xBO2A1,10,9,1956,3.5,1.2692955176439846,8,10,1
Cnjo4uF57wwhfMAS,7,7,2136,3.142857142857143,1.3451854182690985,7,7,1
Cnl3CVJv8hv8GEgm,16,16,2110,3.75,1.570562531918633,15,16,0
Cnz1ybUi8vG82xNv,123,113,3140,3.5772357723577235,1.3967651743054277,36,120,0
Co1lAOR6pkTc6Iaa,5,5,502,3.2,1.3038404810405297,5,5,1
CoCaPR9JwYupx1z0,141,131,3010,3.1702127659574466,1.5257665371333407,37,140,0
CoE7F8HRkxQpD2Zw,9,9,847,3.0,1.5811388300841898,8,9,1
CoEPTFijkajp1Jj8,10,10,1054,3.9,1.286683937707919,10,10,1
CoFGyS7ZU9N2gP4f,7,7,823,2.5714285714285716,1.7182493859684491,7,7,1
CoIgUd5jhI8qNEI7,5,5,1860,3.2,1.6431676725154984,4,5,0
CoMS1IpNQFeliD5I,7,7,1821,3.4285714285714284,1.8126539343499315,6,7,1
CoMshvwmdZk6wXBk,184,166,3309,3.3097826086956523,1.4698098299063498,41,180,0
CoO0YZey14WtQ0eG,10,9,2282,3.2,1.398411797560202,9,10,1
CopFM6dRIaqXG8Jl,7,7,538,3.0,1.414213562373095,6,7,1
CoqYCctICZy7jz3V,9,8,1114,3.6666666666666665,1.5,8,9,0
CozAF9rCTzZlJ8E6,11,11,3047,3.272727272727273,1.7372915179041823,11,11,0
Cp4VxthITlcUAP4B,13,13,1708,3.1538461538461537,1.8187062180825986,11,13,1
Cp6Gs1CpEJS0JRvw,118,112,2751,3.3983050847457625,1.5587625516583843,35,116,0
CpBDWsguRtnbKG1t,43,41,1889,3.0930232558139537,1.5246225682564085,25,43,0
CpFFLMBjW8vfSogM,6,6,913,2.6666666666666665,1.3662601021279464,5,6,0
CpGpgyEGnXYmyHqh,5,5,1826,4.0,1.7320508075688772,5,5,1
CpMB5dgg80QolL9v,8,8,1366,2.875,2.03100960115899,8,8,1
CpRtYoJWSiH7BWpi,5,5,2738,3.2,1.6431676725154984,3,5,1
CpqW2exkdB3r750h,6,6,2924,3.5,1.9748417658131499,4,6,1
CpqfiHWT4f94nuAV,97,94,2453,3.463917525773196,1.5815462875912973,36,97,0
CpwSLhrDkwX5G8Pl,50,48,2176,3.26,1.6138431757510912,24,50,1
CpxeQU6ljL6MT9jV,8,8,615,4.0,1.3093073414159542,8,8,0
CpxlDPZBnh9TKkEz,9,9,2553,3.5555555555555554,0.8819171036881969,9,9,0
Cq0k1W4mGcPUKoCi,6,6,487,3.5,1.0488088481701514,6,6,1
CqFaFPTYVRVtFedI,52,51,2784,3.1538461538461537,1.576601151703735,29,52,0
CqHa86D2txIuFK6q,5,4,183,3.2,2.04939015319192,5,5,1
CqXdqD2sPI51Z2SU,8,8,1256,3.75,1.3887301496588271,8,8,0
CqYUtQmnGPy0E6Vg,5,5,782,3.4,2.1908902300206643,5,5,0
Cqb61UIVdhs2lnKP,23,23,2610,3.652173913043478,1.4015801359431275,15,23,1
Cqn7zamMddItESjT,7,7,1804,3.7142857142857144,1.3801311186847085,7,7,1
CqphmQ4hXdvc8oPv,5,5,1040,3.2,1.3038404810405297,5,5,1
CqxAXoUSh67JefUB,5,5,480,2.0,1.4142135623730951,5,5,1
Cr3PU9n7HgKMoSv8,8,8,1257,3.0,2.138089935299395,6,8,0
Cr6WXxhERZ8GhFhz,5,5,807,2.6,0.8944271909999159,5,5,1
CrHa31RyVeXxj5uF,7,7,1750,2.4285714285714284,1.618347187425374,7,7,1
CrRzUFj9hzLtcfj7,45,43,2726,3.466666666666667,1.4238232781046696,23,45,0
CrSCNnA0rXFUjs3J,66,65,3355,3.106060606060606,1.5799589856291827,34,66,0
CrYbuJEbeHXGJVhr,5,5,2964,2.8,1.7888543819998317,5,5,1
Crb1kAyuBccR8Mn1,9,9,1852,2.4444444444444446,1.3333333333333333,8,9,1
Crfa9io6Wicj2seG,9,9,1611,3.5555555555555554,1.4240006242195886,7,9,0
Crft1GCrIrIZoAzX,13,13,2119,3.0,1.4719601443879744,12,13,1
CrpoESJTRK6bK1Ya,6,6,817,3.8333333333333335,1.4719601443879746,5,6,0
Cry1ysZL463Tf6Sd,5,5,187,3.8,1.3038404810405297,5,5,1
CsfTOmlfZUEC9TRu,5,5,1471,4.4,1.3416407864998738,5,5,1
CsgAzUO6JSJHRUC9,7,7,1140,2.0,1.2909944487358056,6,7,1
CsmlcTxAasdJLiOH,12,12,1261,3.5833333333333335,1.4433756729740643,9,12,0
CspElLINfMYxRqOj,8,8,1024,2.75,1.2817398889233114,8,8,1
Csq0tMTBUMq73xcL,8,8,996,2.75,1.6690459207925603,7,8,1
CssoiBuodTQ1UEPq,8,8,2457,3.75,1.4880476182856899,7,8,0
Csz6qDPiUuL4Sno1,7,7,621,3.857142857142857,1.9518001458970664,5,7,0
Ct1FJ1NY95CdMaZG,9,9,1155,3.7777777777777777,1.481365736219265,7,9,0
CtFEB3TCghy7Y88H,5,4,639,4.0,1.7320508075688772,5,5,0
CtGN0OPQR6lTmOLi,7,7,2903,2.5714285714285716,1.3972762620115435,6,7,1
CtGqGH4zfnWzN85Q,6,6,1144,2.8333333333333335,1.7224014243685084,6,6,0
CtQpCzEJGFEF5Fuj,6,6,1817,3.1666666666666665,1.8348478592697182,6,6,1
CtUIMDFaIbOF9ixa,7,7,1240,2.2857142857142856,1.6035674514745464,6,7,0
CtWonccpvoJOFNsM,58,55,2927,3.5,1.4897309306092947,27,58,0
Cta1OcfQIJWU4iE7,5,5,1683,3.0,2.0,4,5,0
CtaPdGZySSZlxSNU,95,89,2479,3.221052631578947,1.6642610485215292,33,93,0
Ctgn60S0MG8bbzeE,5,5,1934,3.4,1.140175425099138,4,5,1
Cu1wn02u8M8b7Rbs,7,7,2147,2.857142857142857,1.0690449676496974,7,7,1
Cu4xKVA2jK6HTMst,8,8,1713,3.25,1.5811388300841898,5,8,1
CuFpdhfJ3bs5gdBu,102,94,2586,3.2254901960784315,1.4617693249308772,33,102,0
CuVSx18U1URktz5Q,20,19,2713,3.35,1.631111987507134,16,20,0
CuVT8Wx8PSvV3fmQ,31,31,1979,3.3870967741935485,1.4532129771610378,18,31,1
CuZDpirYHCPksaE0,10,10,1982,3.1,1.5951314818673867,7,10,1
Cuhyo2nOZWRKbDHx,6,6,1024,2.6666666666666665,1.8618986725025255,5,6,1
CuvnVBOdagm6vMrL,18,18,1052,2.6666666666666665,1.7149858514250884,13,18,0
CvCsdD88F7FLWCK8,175,163,3116,3.302857142857143,1.5846762086846327,38,171,0
CvOtfTx4rB5zcPpt,5,5,619,2.8,1.7888543819998317,5,5,0
CvPjpS1h8lAxq3sf,56,52,2722,3.0357142857142856,1.513145858670072,25,56,0
CvSeWBfAoOViWY7F,9,9,2217,3.6666666666666665,1.6583123951777,9,9,1
CvVvDKhVP0k9PVuk,5,5,1043,3.8,1.0954451150103324,5,5,0
CvcJxCF6OiAFV2fC,5,5,489,2.4,1.6733200530681511,5,5,1
CvhUi8MBq3mS4yA2,21,21,2176,2.9523809523809526,1.499206139134658,19,21,0
CvzsulL7GI6MD6cW,6,6,2590,2.5,1.224744871391589,6,6,1
Cw5PFtVWuUXaA50s,5,5,2010,3.4,1.51657508881031,5,5,1
Cw8GafgelnUW3ebZ,111,102,2735,3.234234234234234,1.4457143874535143,35,111,0
CwDtZdywwESUBSqz,10,10,1603,2.5,1.6499158227686108,9,10,0
CwESWGcXeVfwVHmB,12,12,2496,3.3333333333333335,1.775250729197189,10,12,0
CwNjXcjWfpupaYb2,50,47,2296,3.56,1.4591023239775662,27,50,0
CwSCRmtfTitFQCiP,6,6,949,4.333333333333333,0.816496580927726,6,6,1
CwSlZ7lywm6vRqYt,41,40,2831,2.975609756097561,1.524595108185265,24,41,0
CwkBiKi6T3fICXGI,19,19,2375,2.789473684210526,1.7505220608093224,12,18,1
CwmVGa1VmP9TXp9m,158,146,3231,3.0632911392405062,1.5707661496427985,39,155,0
CxD1cbAc8KzR1kj0,6,6,1403,2.8333333333333335,1.7224014243685084,6,6,1
CxMCJ6Q9uUekenF1,99,92,2375,2.9797979797979797,1.590660227318011,34,97,0
CxT5A7ZL6yrzDxUk,7,7,1227,3.7142857142857144,1.889822365046136,7,7,1
CxWlWjwOFKJWOBVL,5,5,2391,4.0,1.7320508075688772,4,5,0
CxhtwlercJSfPaf0,6,6,714,4.5,0.8366600265340756,6,6,1
CxmpU5TLk80jiuNd,6,6,2353,4.0,1.0954451150103324,6,6,0
CxqPg1VbCZWjiBQ5,18,18,1948,3.4444444444444446,1.7225911474978353,15,18,0
Cxv6Uv4VsdrEFzpQ,6,6,1641,3.8333333333333335,1.1690451944500122,6,6,1
CxvI3HDkHArw4B8v,55,54,2496,3.4727272727272727,1.4889039649470401,24,54,0
Cxx8wv7krV8pI8B7,12,12,2771,3.4166666666666665,1.4433756729740643,10,12,0
Cy131IyQIWIJ0Hd4,5,5,379,2.4,1.3416407864998738,5,5,1
Cy3bV1wmzRIXJK9y,5,5,418,4.2,0.8366600265340756,5,5,1
